Match,Category.category,Category.subssubgroup,Aantal,Voorbeeld_product_titel,Voorbeeld_product_beschrijving,Voorbeeld_product_link
,outdoor-mobility,Boten en Kano,866,"Apollo Kajak Sea Lion | Opblaasbare Kajak, Extra Ruimte 312 x 91 x 51 cm | Stabiele en Lichte Kano | Gemakkelijk te verplaatsen opblaasbare kajak voor max. 2 Personen | Complete Set, gebruiksklaar","Opblaasboot met alle benodigdheden te water te gaan, een complete set voor alle leeftijden en conditieniveaus. Met pomp, peddel en rugzak. Alles bij de hand op elk moment. <br />Beter dan een opvouwbare kano. De kano bestaat uit 3 luchtkamers, is flexibel en licht en kan tot 180 kg worden belast. Perfect om te peddelen op vakantie of in de vrije tijd. Gemaakt van duurzaam en scheurbestendig PVC, ftalaat-vrij. Deze flexibele peddelboot is uiterst stabiel en gemakkelijk te besturen. Het blijft perfect op koers en laat zich moeiteloos door kalm water sturen, zelfs bij veel wind. <br />Comfortabele opblaaskano, waar 2 personen ontspannen kunnen peddelen, dankzij de extra ruimte. Met verstelbare rugleuning en voldoende beenruimte. <br />Een slimme roeiboot die net zo flexibel als jou is. Nu in een trendy design. Voor watersportliefhebbers die nooit genoeg krijgen van de ongelooflijke schoonheid van de natuur.",https://www.bol.com/nl/nl/p/apollo-kajak-sea-lion-opblaasbare-kajak-extra-ruimte-312-x-91-x-51-cm-stabiele-en-lichte-kano-gemakkelijk-te-verplaatsen-opblaasbare-kajak-voor-max-2-personen-complete-set-gebruiksklaar/9300000164240911/
,outdoor-mobility,Caravan en Camper,10826,Wartel staal 8mm (3 stuks),Wartel 8mm Uitvoering staal à 3 stuks. <br /> <br />,https://www.bol.com/nl/nl/p/wartel-8mm-uitvoering-staal-a-3-stuks/9300000138237219/
,outdoor-mobility,Elektrische Fietsaccessoires,814,Oplader voor Mijia M365 42 V 2 A - Accuoplader voor elektrische scooters - Onderdelen en accessoires voor bromfiets,"<> Inleiding: <p>Deze oplader is de perfecte vervanging voor de originele oplader van Mijia en M365 ES1/ES2/2S3/ES4 opvouwbare elektrische steps. Met zijn snelle oplaadtijd en betrouwbare prestaties is het een must-have voor elke stepbezitter.</p> Voordelen: <ul> <li>Geschikt als vervanging voor originele lader</li> <li>LED-indicator voor oplaadstatus</li> <li>Snel opladen met 42V-2000MA output</li> <li>Veilig en betrouwbaar in gebruik</li> </ul> <p>Deze oplader is speciaal ontworpen voor een snelle en efficiënte oplaadtijd, waardoor je minder tijd kwijt bent aan wachten en meer tijd hebt om te rijden. De LED-indicator laat je gemakkelijk de oplaadstatus zien, zodat je precies weet wanneer de batterij vol is. Daarnaast is de oplader gemaakt van hoogwaardige materialen, waardoor hij duurzaam en betrouwbaar is in gebruik.</p> Productspecificaties: <ul> <li>Geschikt voor: Mijia en M365 ES1/ES2/2S3/ES4 opvouwbare elektrische steps</li> <li>Ingang: 100-240V, 50/60Hz, 1.5A</li> <li>Uitgang: 42V-2000MA</li> <li>LED-indicator: Rood tijdens het opladen, Groen wanneer vol</li> <li>Materiaal: Hoogwaardig en duurzaam</li> </ul> <p>Met deze oplader voor elektrische steps kun je veilig en snel je step opladen, zodat je weer snel op pad kunt. Bestel nu en profiteer van de voordelen van deze betrouwbare oplader!</p> <br /> <br /> Meer productgegevens bekijken",https://www.bol.com/nl/nl/p/oplader-voor-mijia-m365-42-v-2-a-accuoplader-voor-elektrische-scooters-onderdelen-en-accessoires-voor-bromfiets/9300000232147481/
,outdoor-mobility,Fiets,7013,Cortina Stuurbocht U4 black matt 490,"Cortina stuurbocht Transport Mini , Kleur: Black Matt. Breedte:490mm. Bocht: 80 graden.",https://www.bol.com/nl/nl/p/cortina-stuurbocht-u4-black-matt-490/9200000084246558/
,outdoor-mobility,Fiets Elektronica,7267,LB-505 Telefoonhouder fiets - Smartphone Telefoon houder - Fiets telefoonhouder - telefoonhouder - Universeel - Motor - Fiets - Kinderwagen Geschikt voor: iPhone / Samsung / Huawei / Oneplus,"Fiets Smartphone Houder, 360° Rotatie Verstelbare Antislip Mobiele Telefoon Mount met Mechanische Slot Stabiel in gebruik; Duurzaam materiaal; Handenvrij; Brede toepassing.<br /><br />Specificatie <br />Staat: 100% nieuw <br />Materiaal: PC + ABS<br />Kleur: Zwart<br />Maat: 3.94*4.72*1.81inch/10*12*3cm<br />Gewicht: 118g<br />Toepasselijke telefoon: 4.7-6.5Inch Smartphone<br />Toepasselijke stuurdiameter: 17-25mm <br />Verpakkingsinhoud1 x Stuur Mobiele Telefoon Houder <br />Opmerking: 1. Begrijp alsjeblieft dat er een afwijking van 1-2 cm kan zijn. 2. Vanwege de verlichting en monitoren is er een klein verschil tussen de afbeelding en het echte item. Als het product kwaliteitsproblemen heeft, neem dan gerust contact met ons op, wij zullen u helpen het probleem zo snel mogelijk op te lossen.",https://www.bol.com/nl/nl/p/lb-505-telefoonhouder-fiets-smartphone-telefoon-houder-fiets-telefoonhouder-telefoonhouder-universeel-motor-fiets-kinderwagen-iphone-samsung-huawei-oneplus/9300000047947906/
,outdoor-mobility,Fiets Transport en Bagage,9926,The Living Store Fietstrailer 45 kg ijzer zwart en oranje - Fietskar - Trekker - Fietsbak - Transporteur - Zwaar Laden,"<br /> <h3><strong>Fietstrailer 45 kg ijzer zwart en oranje</strong></h3> <p>Deze veelzijdige en stevige fietskar is ideaal voor het transporteren van zware goederen, dankzij het draagvermogen van 45 kg.</p> <p> </p> <ul> <li>Stevig materiaal: ijzer is een sterk en hard materiaal. Het is een vaste favoriet in de industrie en meubelmakerij. Deze fietsaanhanger is gemaakt van ijzer en is zeer stevig en duurzaam.</li> <li>Praktisch ontwerp: deze fietskar heeft een draagvermogen van 45 kg en is perfect voor het trekken van zware goederen, zoals bagage, planten, gereedschappen of boodschappen.</li> <li>Doordacht ontwerp: de fietskar heeft een trekhaak waardoor hij eenvoudig aan een fiets kan worden gekoppeld. Ook is er een veiligheidsvlag inbegrepen voor extra zichtbaarheid.</li> </ul> <h3><strong>Jouw voordelen</strong></h3> <li>Deze veelzijdige en stevige fietskar is ideaal voor het transporteren van zware goederen, dankzij het draagvermogen van 45 kg.</li> <br /> <h3>Overige specificaties</h3> <ul> <li>Kleur: zwart en oranje</li> <li>Materiaal: ijzer, oxford stof</li> <li>Afmetingen: 138 x 69 x 58 cm (L x B x H)</li> <li>Afmetingen laadruimte: 80 x 55 x 40 cm (L x B x H)</li> <li>Hoogte vlag: 163 cm</li> <li>Diameter wielen: 39 cm</li> <li>Draagvermogen: 45 kg</li> <li>Draagvermogen trekhaak: 3 - 11 kg</li> <li>Montage vereist: ja</li> </ul> <h3>Verpakkingsinhoud</h3> <li>1 x fietskar</li> <li>1 x veiligheidsvlag</li> <br /> <h3>Goed om te weten</h3> <li>Uw bestelling wordt in één pakket geleverd. U krijgt direct uw bezorginformatie van ons wanner uw bestelling succesvol is ingepakt. Wij wensen u veel plezier met uw aankoop. </li> <br /> <h3>Onze belofte</h3> <ul> <li>Wij vinden het erg belangrijk dat u <strong>zorgeloos</strong> en zonder <strong>moeite</strong> online moet kunnen winkelen. Daarbij hoort een fijne service!</li> <li>Wij willen deze service graag aanbieden aan u als klant. Bij ons kunt u er <strong>altijd</strong> van op aan dat uw bestelling <strong>gratis</strong> bij u geleverd wordt. Geen verborgen of extra kosten dus!</li> <li>Bent u toch niet helemaal tevreden met uw bestelling dan zorgen wij ervoor dat u uw bestelling ook <strong>altijd</strong> kunt retourneren aan ons!</li> <li>Heeft u nog overige vragen over uw product of over uw bestelling, dan staan onze specialisten voor u klaar!</li> </ul>",https://www.bol.com/nl/nl/p/the-living-store-fietstrailer-45-kg-ijzer-zwart-en-oranje-fietskar-trekker-fietsbak-transporteur-zwaar-laden/9300000228437609/
,outdoor-mobility,Fietsaccessoires - Recreatieve Fietsen,1161,Cycle Tech Fietsspiegel 90 Mm Links Zwart,"Cycle Tech fietsspiegel<br /><br />Met deze fietsspiegel zie je altijd wat er achter je op de weg gebeurt. Het glas is anti-reflecterend, waardoor je niet verblind wordt bij fel zonlicht. De arm is verstelbaar, zodat je de spiegel gemakkelijk in de juiste positie zet.<br /><br />Specificaties:<br />Kleur: zwart<br />Materiaal: kunststof<br />Afmetingen spiegel: 90 x 64 mm<br />Lengte arm: 12 cm<br />Klemdiameter: 21-26 mm<br />Positie: links",https://www.bol.com/nl/nl/p/cycle-tech-fietsspiegel-90-mm-links-zwart/9200000112190572/
,outdoor-mobility,Fietsaccessoires - Sportfietsen,5982,6 stuks gezichtskwasten waaierkwast maskerkwast cosmetica applicatorkwast voor moddercrème (6 stuks),"Waarom zou je deze make-upkwasten kopen? <p>Deze hoogwaardige make-upkwasten zijn een essentiële toevoeging aan je make-uproutine. De zachte nylon borstelharen zorgen voor een gelijkmatige en natuurlijke applicatie van je make-up, terwijl het ergonomische ontwerp ervoor zorgt dat je make-up er prachtig uitziet. Met deze kwasten kun je eenvoudig en moeiteloos een prachtige look creëren.</p> Voordelen van dit product: <ul> <li>- Gemaakt van hoogwaardig zacht nylon voor een comfortabele toepassing</li> <li>- Ergonomisch ontwerp voor een gelijkmatige en natuurlijke make-uplook</li> <li>- Eenvoudig te reinigen en herbruikbaar</li> <li>- Geschikt voor verschillende soorten cosmetica</li> <li>- Compact formaat, ideaal voor thuis en onderweg</li> </ul> <p>Deze make-upkwasten zijn gemaakt van hoogwaardige materialen, waaronder zacht nylon voor een comfortabele toepassing. Het ergonomische ontwerp zorgt ervoor dat je make-up gelijkmatig en natuurlijk oogt. Daarnaast zijn de kwasten eenvoudig te reinigen en herbruikbaar, waardoor je ze keer op keer kunt gebruiken.</p> Productspecificaties: <ul> <li>- Materiaal: Nylon borstelharen en plastic handvat</li> <li>- Lengte: 187 mm</li> <li>- Borstelharen: 40 mm lang, 60 mm breed</li> <li>- Inhoud: 6 maskerkwasten</li> </ul> <p>Met deze handige en veelzijdige make-upkwasten kun je moeiteloos een prachtige make-up look creëren, zowel thuis als onderweg. Bestel ze nu en ervaar zelf het gemak van deze hoogwaardige kwasten!</p> <p>Meer productgegevens bekijken</p>",https://www.bol.com/nl/nl/p/6-stuks-gezichtskwasten-waaierkwast-maskerkwast-cosmetica-applicatorkwast-voor-moddercreme/9300000232135105/
,outdoor-mobility,Fietsaccessoires Overige,2496,Fietsbel Widek Ding-Dong ø80mm Delfts Blauw Windmolen,<p>Fietsbel Widek Ding-Dong ø80mm Delfts Blauw Windmolen.</p>,https://www.bol.com/nl/nl/p/fietsbel-widek-ding-dong-o80mm-delfts-blauw-windmolen/9300000165350505/
,outdoor-mobility,Fietskabels,358,Kcnc Kqr08 Al6061 Allen Shimano Snelspanner Geel 12 x 148 mm,Specificaties:- AL6061 materiaalCompatibiliteit:-Ø15mmx100mm (voorkant) RockShox Maxle.- Ø15mmx100mm (voorkant) Shimano E-Thru/Fox racing.- Ø12mmx142mm (Achter) RockShox Maxle.- Ø12mmx142mm (Achter) Shimano E-Thru/Fox racing.- Ø12mmx142mm (Achter) Syntace X-12 systeem.- Boost Ø12mmx148mm/Ø15x110mm,https://www.bol.com/nl/nl/p/kcnc-kqr08-sh-thru-axle-12x148mm-177mm-e-thru-goud/9300000098234124/
,outdoor-mobility,Fietsonderdelen,643,RoyaLuxe - Standaard Fiets - Fietsen Standaard - Fiets Reparatiestandaard - Fiets - Fietslift - Aluminium,"<h3>Uw partner voor professioneel fietsonderhoud</h3> <p>Met de <strong>West Fietsen Fiets Reparatie Stand</strong> brengt u uw fietsonderhoud naar een hoger niveau. Deze professionele bike rack holder is perfect voor zowel hobbyisten als ervaren fietsmonteurs. Het biedt stabiliteit, gemak en flexibiliteit bij het repareren en onderhouden van uw fiets.</p> <h3>Stabiel en duurzaam ontwerp</h3> <p>De stand is vervaardigd van hoogwaardig aluminium, wat zorgt voor een stevige en stabiele basis tijdens het werken aan uw fiets. Dankzij het robuuste ontwerp blijft uw fiets veilig op zijn plaats, ongeacht het type onderhoud dat u uitvoert.</p> <h3>Verstelbaar en gebruiksvriendelijk</h3> <p>Met de verstelbare klem kunt u de fietsstand aanpassen aan verschillende frameformaten en hoogtes. Of u nu aan een racefiets, mountainbike of stadsfiets werkt, deze standaard biedt altijd een comfortabele werkhoogte. De 360-graden draaibare houder zorgt voor extra flexibiliteit, zodat u elke hoek van de fiets eenvoudig kunt bereiken.</p> <h3>Praktisch en opvouwbaar</h3> <p>De West Fietsen Reparatie Stand is eenvoudig in te klappen en op te bergen, wat hem ideaal maakt voor zowel thuisgebruik als mobiele reparaties. Het compacte formaat bespaart ruimte zonder in te leveren op functionaliteit.</p> <h3>Een complete oplossing voor uw fietsonderhoud</h3> <p>Met deze werkstand heeft u alles wat u nodig heeft om uw fiets efficiënt en professioneel te onderhouden. Voeg de <strong>West Fietsen Fiets Reparatie Stand</strong> vandaag nog toe aan uw werkplaats en ervaar het gemak en de kwaliteit van een professionele tool!</p>",https://www.bol.com/nl/nl/p/royaluxe-standaard-fiets-fietsen-standaard-fiets-reparatiestandaard-fiets-fietslift-aluminium/9300000224140045/
,outdoor-mobility,Fietssloten,3562,Yale - Beugelslot - Maximum Protection - Gehard Staal - 4 Sleutels,"<p>Het Yale Maximum Protection fietsslot is een beugelslot met ultrageharde, stalen beugel van 230 mm lang. Het fietsslot heeft een zware dwarsbalk en is voorzien van 4 sleutels inclusief 1 sleutel met lampje. Dit Maximum Protection beugelslot is gemaakt om alle aanvalsvormen te weerstaan, denk aan beveiliging tegen picken, trekken, stoten en boren. De houder aan de zijkant van dit fietsslot maakt het gemakkelijker om het slot aan een object te vergrendelen.</p> <h3>Eigenschappen</h3> <ul> <li>Dit fietsslot is ontworpen om fietsen, motoren, barbecues, tuinmeubels of verplaatsbare bezittingen te beveiligen.</li> <li>Ultrageharde beugel en dwarsbalk van dit fietsslot beschermt je fiets tegen doorknippen, openbreken en manipulatie.</li> <li>Zware dwarsbalk met 4-puntsvergrendeling biedt maximale bescherming voor je fiets.</li> <li>Hoogwaardig fietsslot biedt weerstand tegen picken, opentrekken, manipuleren en boren.</li> <li>De dubbele rubberen rand van het fietsslot beschermt de beugel, maar ook je fiets tegen krassen.</li> <li>De universele vast te klikken fietsslot houder is geschikt voor elke framebuismaat en zorgt voor meer gemak onderweg.</li> <li>Onafhankelijk beoordeeld met Sold Secure Diamond voor fietsen en met Sold Secure Gold voor elektrische fietsen om je te voorzien van de hoogst mogelijke bescherming.</li> <li>4 sleutels, waarvan 1 sleutel met verlichting en 3 normale sleutels.</li> <li>Levenslange garantie.</li> </ul>",https://www.bol.com/nl/nl/p/yale-fietsslot-maximum-security/9300000034130559/
Kids & familie,outdoor-mobility,Fietsstoeltjes en Accessoires,1575,Crazy Safety - Kinderfietshelm - Fietshelm voor kinderen - Rode Draak - EN1078 Gecertificeerd - Maat M - 55/59 cm verstelbaar,"<p><strong>Crazy Safety 3D Dierenhelm voor Kinderen</strong></p> <p>Crazy Safety is een gerenommeerd Deens bedrijf dat zich toelegt op het ontwikkelen van innovatieve en veilige fietshelmen voor kinderen. Met hun unieke ontwerpen maken ze veiligheid leuk en aantrekkelijk voor de jongste fietsers. De Crazy Safety 3D Dierenhelm is meer dan alleen een fietshelm; het is een kleurrijk en speels accessoire dat kinderen aanmoedigt om hun helm te dragen, omdat ze willen – niet omdat ze moeten!</p> <h3>Veiligheid in Stijl</h3> <p>Onze missie is om design en veiligheid te combineren op een manier die kinderen aanspreekt. Met meer dan 1 miljoen verkochte helmen wereldwijd hebben we het vertrouwen gewonnen van duizenden ouders die de veiligheid van hun kinderen hoog in het vaandel hebben staan. De Crazy Safety helmen zijn ideaal als eerste fietshelm voor je kind, omdat goede gewoontes al op jonge leeftijd beginnen.</p> <h3>Geef je Kind een Voorsprong op Veiligheid</h3> <p>De Crazy Safety 3D Dierenhelm is geschikt voor kinderen van 5 tot 8 jaar en biedt uitstekende bescherming en comfort dankzij de volgende specificaties:</p> <ul> <li><strong>Materiaal:</strong> In-mold polycarbonaat schaal met lichtgewicht EPS-schuim</li> <li><strong>Gewicht:</strong> Slechts 280-350 gram</li> <li><strong>Ventilatie:</strong> 6 grote ventilatiegaten voor optimale luchtstroom</li> <li><strong>Maat:</strong> Verstelbaar van 53-59 cm door middel van een een intern pasvormsysteem</li> <li><strong>Extra functies:</strong> Ingebouwd rood LED-licht met drie functies; eenvoudig vervangbare CR2032 knoopcelbatterij</li> <li><strong>Onderhoud:</strong> Verwijderbare en wasbare binnenkussens</li> </ul>",https://www.bol.com/nl/nl/p/fietshelm-voor-kinderen-rode-draak-crazy-safety-en1078-gecertificeerd/9300000179702122/
,outdoor-mobility,Fietstrainers,237,Minoura - Step and Front Guard - Rood / Zwart,"Minoura voetstep en wielafloop beveiliging<br /><br />Specificaties:<br />Kleur: zwart/rood<br />Materiaal: kunststof<br />Afmeting opstap: 22 x 10 cm (L x B)<br />Gewicht opstap: 465 gram<br />Gewicht beveiliging voor zijde: 210 gram<br />De beveiliging aan de voorzijde voorkomt dat het voorwiel van de rol glijdt, zelfs als je jouw evenwicht verliest.",https://www.bol.com/nl/nl/p/minoura-step-and-front-guard-rood-zwart/9200000017452161/
,outdoor-mobility,Fietsverlichting,631,Fiets spaakkralen 26 stuks - spaakkralen -fietskraal vlinders en vissen -fiets kralen - fietskraal kinderfiets -spaakkralen voor een kinderfiets- spaakkralen kinderen- fietskralen -fietskralen kind -spaakkraal kinderen - gekleurde spaak kralen-,"<p>Spaakkralen 26 stuks, in leuke vinder en vis vormpjes. De vormpjes hebben verschillende kleuren. Deze spaakkralen zijn makkelijk te bevestigen aan de spaken en zijn gemaakt van plastic.</p>",https://www.bol.com/nl/nl/p/fiets-spaakkralen-26-stuks-spaakkralen-fietskraal-vlinders-en-vissen-fiets-kralen-fietskraal-kinderfiets-spaakkralen-voor-een-kinderfiets-spaakkralen-kinderen-fietskralen-fietskralen-kind-spaakkraal-kinderen-gekleurde-spaak-kralen/9300000148136126/
,outdoor-mobility,Filters,2340,Luchtfilter Combo voor Robin Subaru EX27 9pk - Vervang 279-32607-17 2793260717 2793260707 279-32606-08 279-32607-07,"Verbeterde Luchtfilter Pre-filter voor Robin Subaru EX27 9 HP motoren <p><strong>Waarom kiezen voor deze luchtfilter pre-filter vervanging:</strong><br />Deze luchtfilter pre-filter is speciaal ontworpen voor Robin Subaru EX27 9 HP motoren en zorgt voor optimale prestaties en bescherming van de motor.</p> Voordelen: <ul> <li>Duurzaam en uitstekend filterpapier</li> <li>Metalen gaas ontwerp voor verbeterde bescherming</li> <li>Schuim pre-filter en luchtfilter voorkomen vuil en stof</li> <li>Verbetert de luchtstroom voor een efficiëntere werking</li> </ul> <p>Deze luchtfilter pre-filter set bestaat uit een luchtfilter en een pre-filter van hoogwaardige kwaliteit. De afmetingen van de luchtfilterreiniger zijn: Breedte: 3-5/16"", Lengte: 5-3/4"", Hoogte: 2-3/4"". Zo bent u verzekerd van een perfecte pasvorm en werking.</p> <p>De fabrieksmaaier motor luchtfilter en schuim pre-schoner zorgen ervoor dat uw motor beschermd blijft tegen vervuiling van vuil, stof en puin, waardoor de levensduur van de motor wordt verlengd. Daarnaast draagt het bij aan een optimale werking van uw motor.</p> <p><strong>Productspecificaties:</strong><br />- Vervanging voor onder andere: 279-32607-17, 2793260717, 279-32607-07, 2793260707, 279-32606-08, 2793260608<br />- Inhoud: 1 x luchtfilter, 1 x pre-filter<br />- Garantie: 3 maanden<br />- Mocht u ontevreden zijn of een probleem ervaren, neem dan contact op met onze verkoper ondersteuning voor een passende oplossing.</p> <p>Meer productgegevens bekijken</p>",https://www.bol.com/nl/nl/p/luchtfilter-combo-voor-robin-subaru-ex27-9pk-vervang-279-32607-17-2793260717-2793260707-279-32606-08-279-32607-07/9300000231919757/
